,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr
18,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",90,1,2,14.343829443817679,0.7227917326813094,55.56570846609559
19,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",95,1,2,14.430864628353628,0.721574474670037,55.71649744007395
20,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",100,1,2,14.561594363136138,0.7195885627774546,55.90173403380619
21,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",105,1,2,14.691159397255984,0.7214877753974904,56.137648915872276
22,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",110,1,2,14.833397526444287,0.7244378804419445,56.37622619357171
23,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",115,1,2,15.003423671723095,0.7225870490359653,56.79376654854474
24,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",120,1,2,15.176766763366654,0.7190651161076308,57.130259337591326
25,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",125,1,2,15.346474970148758,0.7246444214370481,57.59696267240942
26,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",130,1,2,15.501934926831293,0.7246372021939069,57.60769151408796
27,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",135,1,2,15.638891664981589,0.7251940422435343,57.893781089877805
28,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",140,1,2,15.796927065838968,0.7274983091691619,59.388939504506084
29,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",145,1,2,15.948952420635418,0.7318416409704271,59.32896165244841
30,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",150,1,2,16.02041413485267,0.7395353095951283,58.73619631967257
31,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",155,1,2,16.09897966508529,0.7386579459112725,59.041588301527256
32,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",160,1,2,16.117274985281902,0.7431273275185601,59.27227136284095
