,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq
51,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.0,0.5,-3.718634469468217,0.49194854631249485
52,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.5,0.5,-4.103983066667968,0.4664199182630981
53,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.0,0.5,-3.4117146642017246,0.44528034354981194
54,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.5,0.5,-4.960543610260249,0.4410869247928165
55,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.5,0.0,5.6568578767962165,0.6402888730192599
56,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.0,0.0,5.0350084379818085,0.634269783079188
57,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.5,0.0,4.241045529379683,0.6290369880672175
58,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.0,0.0,3.0607809407833173,0.6135959139717426
59,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-0.5,0.0,1.5063170188108899,0.5913212129196354
60,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.0,0.0,-0.4963139713364484,0.558645013489507
61,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.5,0.0,-3.1409146409581368,0.5126810339957901
62,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.0,0.0,-6.901004577103922,0.4387275627962843
63,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.5,0.0,-7.081150591677382,0.4309813793229526
64,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.0,0.0,-4.811365355223721,0.416676423079129
65,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.5,0.0,-7.763134345786828,0.40484929847294404
66,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.5,-0.5,4.769858810845797,0.6229245526310622
67,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.0,-0.5,4.057874601481622,0.6131505700095228
68,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.5,-0.5,3.2225444938852092,0.6065165318847325
69,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.0,-0.5,1.9857779167433378,0.5927708503789709
70,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-0.5,-0.5,0.44618431402610526,0.5735019165440656
71,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.0,-0.5,-1.3839946980187676,0.5448159264302554
72,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.5,-0.5,-3.7086170011769113,0.506361445440655
73,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.0,-0.5,-6.653018430347384,0.44255458283693533
74,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.5,-0.5,-6.972984555073406,0.4181815875846295
75,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.0,-0.5,-5.961869530829226,0.39992037378638373
76,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.5,-0.5,-7.494269319221683,0.3964072264550422
77,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.5,-1.0,4.049786370690583,0.6213459892767016
78,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.0,-1.0,3.3409106192263422,0.6113466315727133
79,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.5,-1.0,2.500541901049246,0.6054367823232252
80,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.0,-1.0,1.329556904337629,0.5968502521714557
81,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-0.5,-1.0,0.03410956953329958,0.5697103891665246
82,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.0,-1.0,-1.4435632079042477,0.5419399269913358
83,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.5,-1.0,-3.113986528907013,0.5117421657784158
84,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.0,-1.0,-4.862209666056749,0.46189767410288063
85,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.5,-1.0,-6.103726091607882,0.4128132031157427
86,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.0,-1.0,-6.953959989068167,0.3862016966735089
87,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.5,-1.0,-6.639988578894943,0.39478385427868196
88,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.5,-1.5,3.555052982075644,0.6173642511066588
89,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.0,-1.5,2.9021655316135053,0.6126287044732868
90,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.5,-1.5,2.102017038716852,0.6013507230404282
91,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.0,-1.5,1.0805761539965602,0.5859832696816357
92,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-0.5,-1.5,0.030387865894418553,0.5618863667976393
93,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.0,-1.5,-1.1197560112993727,0.5423362699593667
94,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.5,-1.5,-2.1603128486326852,0.5126711749167847
95,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.0,-1.5,-3.1865660076559976,0.48113406826337846
96,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.5,-1.5,-3.6463043903168995,0.45451784307943577
97,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.0,-1.5,-4.332872595717127,0.4328243570232137
98,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.5,-1.5,-4.203090899139227,0.43542392216044384
99,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.5,-2.0,3.2565637604807023,0.6161705072888878
100,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.0,-2.0,2.6272103205459487,0.6052245732077053
101,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.5,-2.0,1.942871935644753,0.5959165484276366
102,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.0,-2.0,1.0979152730805168,0.5807999090797901
103,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-0.5,-2.0,0.25778910383879605,0.5633134681112387
104,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.0,-2.0,-0.5612029157116254,0.5414263741172135
105,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.5,-2.0,-1.2504111115829133,0.5198531988184485
106,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.0,-2.0,-1.8041281385150825,0.4896529515305723
107,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.5,-2.0,-2.038907805310423,0.4758166044952043
108,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.0,-2.0,-2.5564980994469835,0.4629223249594562
109,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.5,-2.0,-2.583500274573616,0.4619412665505309
110,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.5,-2.5,3.082171546612571,0.6094036390950552
111,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-2.0,-2.5,2.5019329150193386,0.5950188819967442
112,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.5,-2.5,1.9307573792198198,0.5911720561113896
113,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-1.0,-2.5,1.2149214356671578,0.5803877612395294
114,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,-0.5,-2.5,0.5795997260107342,0.5625381714567503
115,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.0,-2.5,0.014033721408573285,0.5450899230859646
116,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,0.5,-2.5,-0.38467759749639185,0.5261790909737047
117,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.0,-2.5,-0.7559264614912777,0.5058636136126303
118,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,1.5,-2.5,-0.870080466664362,0.4897021387443341
119,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.0,-2.5,-1.3684107384552533,0.47832876939054286
120,Matthew Entwistle - Dont You Ever,HRIR,translational,"(2, 0)",0,2.5,-2.5,-1.4181503490698546,0.48048335011872334
