,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr
49,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",245,-1,2,15.52716078339591,0.6556890991363813,56.43338911244822
50,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",250,-1,2,15.350532659924031,0.6523339116058514,56.020560592443296
51,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",255,-1,2,15.118329416531342,0.6504272311688972,55.608564858081564
52,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",260,-1,2,14.849551854990679,0.6493798414981621,55.032848244348244
53,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",265,-1,2,14.542929393336816,0.6487381790317348,54.53795235089842
54,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",270,-1,2,14.290825952095016,0.6508643865777461,54.35964984803418
55,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",275,-1,2,14.076502151697287,0.6538355974838888,54.4347553602213
56,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",280,-1,2,13.910012792861504,0.6559566434748473,54.61390911084243
57,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",285,-1,2,13.866501038613343,0.6592925598124544,55.01150720864941
58,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",290,-1,2,13.73091978337656,0.6642674302663464,54.70056467412383
59,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",295,-1,2,13.571164629016778,0.6667626766247001,53.704115710879
60,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",300,-1,2,13.47852566853049,0.6721089901672608,53.62272721847396
61,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",305,-1,2,13.335179814379241,0.6736291412780347,54.30567456576413
62,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",310,-1,2,13.189856137978335,0.6683577476020025,53.217820376153604
63,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",315,-1,2,13.205211114160338,0.6664294948999133,54.300900978621016
64,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",320,-1,2,13.20486276855599,0.6675170285237958,55.60444303890268
65,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",325,-1,2,13.213172524888808,0.6750788012331553,55.75798844051809
66,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",330,-1,2,13.311758761948159,0.6833470141116097,55.77530871624611
67,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",335,-1,2,13.38660994169415,0.6871921413521661,55.69398575315575
68,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",340,-1,2,13.590849102566583,0.6951063655318397,55.761497101162654
69,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",345,-1,2,13.677760554559626,0.7000066244233982,55.96047343798013
70,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",350,-1,2,13.984122974880332,0.7035685219973927,56.139288023233476
71,Juliet's Rescue - Heartbeats,HRIR,rotational,"(2, 0)",355,-1,2,14.190496442739676,0.7067311940149184,56.32646160779491
